smiles,O14757,O15379,O60674,O96017,P00533,P04626,P04629,P07949,P08069,P09874,P11309,P11362,P11802,P12931,P14902,P15056,P21802,P23458,P25025,P27361,P28907,P35354,P42345,P43405,P51679,P52333,P54760,P56524,P61073,Q00987,Q02750,Q04609,Q05397,Q06187,Q12884,Q13547,Q16832,Q86V86,Q8WUI4,Q92769,Q99835,Q9BY41,Q9UKV0,Q9UM73,Q9UQL6
O=C1C(=Cc2coc3ccc(Br)cc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccccc2C1=Cc1cn(CCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Cl)c1)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Br)c1)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccncc1NC1CCCCCC1)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccncc1NC1CCCC1)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(CCC(F)(F)F)Nc1ccncc1Nc1ccccc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(C1CC1)N(c1ccncc1Nc1ccccc1)S(=O)(=O)C1CC1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=P1(NCCCl)OCCCN1CCCl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=P1(N(CCCl)CCCl)NCCCO1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=NN(CCCl)C(=O)NCCCl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=NN(CCCl)C(=O)NC1CCCCC1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=CC=Cc1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C1c2ccccc2C(=O)C1c1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C1OC(c2ccc(O)c(O)c2)C2COC(c3ccc(O)c(O)c3)C12,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C1OC(C(O)CO)C(O)=C1O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2Cl)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)n1cc(C=Nc2ccc(Cl)cc2)c2ccccc21,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CO,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CNCP(=O)(O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CCNC(=O)c1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1ccc(-c2ccccc2)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CCCc1cccs1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CCCCC1CCSS1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CC(O)(CC(=O)O)C(=O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)CC(NC(=O)C(CS)NC(=O)c1ccc(F)cc1)C(=O)O,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(O)cc3)c2OC1C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(CO)cc3)c2OC1C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C1=Cc2c(ccc(Cl)c2-c2ccccc2)OC1C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C1=Cc2c(Cl)cc(Cl)cc2OC1C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1ccc(=O)n(C(F)F)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1cccc(-c2ccn(C(F)F)c(=O)c2)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1cccn(C(F)F)c1=O,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cccnc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1Nc1cccc(S(F)(F)(F)(F)F)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1O,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)P(=O)(O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1ccn(C(F)F)c(=O)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1ccn(-c2ccccc2F)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1cccn1-c1ccccc1F,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1cccn1-c1ccc2c(c1)OCCO2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2Br)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2cccc(O)c2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
N=C(N)NCCN1CCCCCCC1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N=C(N)NCCCCNC(=N)N,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N=C(N)NN=Cc1c(Cl)cccc1Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N#CC(C#N)=Cc1ccc(O)c(O)c1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Fc1ccc2c(C3CCN(CC4=NOC5CCCCC5C4c4ccccc4)CC3)noc2c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(N=Cc2c[nH]c3ccccc23)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
N=C(Nc1ccccc1)Nc1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(Cc1c[nH]c2ccccc12)C(=O)NC(CS)C(=O)NC(CO)C(=O)O,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NC(CSC(=S)NCc1ccccc1)C(=O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(CO)(CO)CO,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnccn1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cccnc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccccc1O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cccc(N)c1,,,,,0,0,,,,0,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)NO,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)NC(=O)Cc1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)N1c2ccccc2CCc2ccccc21,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)N1c2ccccc2C=Cc2ccccc21,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)CN1CCCC1=O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1ccccc1Oc1ccc(OCCN2CCCC2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccccc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Br)cc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-c2cnsc2-c2ccc(Cl)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
ClCC(Cl)Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
ClC(Cl)Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
ClC(Cl)(Cl)Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cc1onc(O)c1CC(N)C(=O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cc1onc(-c2ccco2)c1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1cc(Cl)c(OCC#CI)cc1Cl,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cn1cccc1CCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Cn1cccc1CCCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc[nH]c1=S,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2c(ncn2C)n(C)c1=O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2[nH]cnc2n(C)c1=O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1ncccc1-n1cc(CSc2nc3ccccc3o2)nn1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccccc1CN1CCc2sccc2C1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1cccc(Cl)c1NC1=NCCN1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
Clc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1ccc(N=Cc2c[nH]c3ccccc23)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccncc1Nc1ccccc1)C1CC1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NC(Cc1ccc(F)cc1)C(=O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NC(Cc1ccc(O)c(O)c1)C(=O)O,,,,,0,0,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C=Nc2ccc(F)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C=Nc2ccc(C(F)(F)F)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C#Cc2ccc(=O)n(C(F)F)c2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C#Cc2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nnnc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C=Nc2ccc(O)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(F)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(Cl)cc3)cc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)NC3CCCCCC3)cc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(Cl)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C=Nc2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(CCn2cc(-c3ccccc3)nn2)cc1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
